FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,MARITAL_STATUS,Stato civile,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,063068,San Giuseppe Vesuviano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,30414,e,Dato stimato
A,Annuale,063069,San Paolo Bel Sito,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1667,,
A,Annuale,063069,San Paolo Bel Sito,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1664,,
A,Annuale,063069,San Paolo Bel Sito,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1658,e,Dato stimato
A,Annuale,063069,San Paolo Bel Sito,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1714,,
A,Annuale,063069,San Paolo Bel Sito,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1707,,
A,Annuale,063069,San Paolo Bel Sito,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1723,e,Dato stimato
A,Annuale,063069,San Paolo Bel Sito,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,3381,,
A,Annuale,063069,San Paolo Bel Sito,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,3371,,
A,Annuale,063069,San Paolo Bel Sito,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,3381,e,Dato stimato
A,Annuale,063070,San Sebastiano al Vesuvio,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,4160,,
A,Annuale,063070,San Sebastiano al Vesuvio,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,4123,,
A,Annuale,063070,San Sebastiano al Vesuvio,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,4087,e,Dato stimato
A,Annuale,063070,San Sebastiano al Vesuvio,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,4531,,
A,Annuale,063070,San Sebastiano al Vesuvio,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,4510,,
A,Annuale,063070,San Sebastiano al Vesuvio,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,4515,e,Dato stimato
A,Annuale,063070,San Sebastiano al Vesuvio,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,8691,,
A,Annuale,063070,San Sebastiano al Vesuvio,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,8633,,
A,Annuale,063070,San Sebastiano al Vesuvio,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,8602,e,Dato stimato
A,Annuale,063075,San Vitaliano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,3216,,
A,Annuale,063075,San Vitaliano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,3234,,
A,Annuale,063075,San Vitaliano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,3207,e,Dato stimato
A,Annuale,063075,San Vitaliano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,3326,,
A,Annuale,063075,San Vitaliano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,3356,,
A,Annuale,063075,San Vitaliano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,3340,e,Dato stimato
A,Annuale,063075,San Vitaliano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,6542,,
A,Annuale,063075,San Vitaliano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,6590,,
A,Annuale,063075,San Vitaliano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,6547,e,Dato stimato
A,Annuale,063090,Santa Maria la Carità,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,5804,,
A,Annuale,063090,Santa Maria la Carità,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,5800,,
A,Annuale,063090,Santa Maria la Carità,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,5847,e,Dato stimato
A,Annuale,063090,Santa Maria la Carità,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,5899,,
A,Annuale,063090,Santa Maria la Carità,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,5931,,
A,Annuale,063090,Santa Maria la Carità,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,5916,e,Dato stimato
A,Annuale,063090,Santa Maria la Carità,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,11703,,
A,Annuale,063090,Santa Maria la Carità,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,11731,,
A,Annuale,063090,Santa Maria la Carità,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,11763,e,Dato stimato
A,Annuale,063071,'Sant"'Agnello',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,4192,,
A,Annuale,063071,'Sant"'Agnello',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,4160,,
A,Annuale,063071,'Sant"'Agnello',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,4117,e,Dato stimato
A,Annuale,063071,'Sant"'Agnello',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,4475,,
A,Annuale,063071,'Sant"'Agnello',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,4433,,
A,Annuale,063071,'Sant"'Agnello',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,4383,e,Dato stimato
A,Annuale,063071,'Sant"'Agnello',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,8667,,
A,Annuale,063071,'Sant"'Agnello',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,8593,,
A,Annuale,063071,'Sant"'Agnello',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,8500,e,Dato stimato
A,Annuale,063072,'Sant"'Anastasia',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,12775,,
A,Annuale,063072,'Sant"'Anastasia',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,12773,,
A,Annuale,063072,'Sant"'Anastasia',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,12736,e,Dato stimato
A,Annuale,063072,'Sant"'Anastasia',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,13495,,
A,Annuale,063072,'Sant"'Anastasia',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,13429,,
A,Annuale,063072,'Sant"'Anastasia',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,13401,e,Dato stimato
A,Annuale,063072,'Sant"'Anastasia',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,26270,,
A,Annuale,063072,'Sant"'Anastasia',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,26202,,
A,Annuale,063072,'Sant"'Anastasia',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,26137,e,Dato stimato
A,Annuale,063073,'Sant"'Antimo',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,15911,,
A,Annuale,063073,'Sant"'Antimo',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,15899,,
A,Annuale,063073,'Sant"'Antimo',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,15921,e,Dato stimato
A,Annuale,063073,'Sant"'Antimo',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,16575,,
A,Annuale,063073,'Sant"'Antimo',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,16510,,
A,Annuale,063073,'Sant"'Antimo',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,16507,e,Dato stimato
A,Annuale,063073,'Sant"'Antimo',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,32486,,
A,Annuale,063073,'Sant"'Antimo',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,32409,,
A,Annuale,063073,'Sant"'Antimo',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,32428,e,Dato stimato
A,Annuale,063074,'Sant"'Antonio Abate',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,9476,,
A,Annuale,063074,'Sant"'Antonio Abate',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,9427,,
A,Annuale,063074,'Sant"'Antonio Abate',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,9412,e,Dato stimato
A,Annuale,063074,'Sant"'Antonio Abate',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,9608,,
A,Annuale,063074,'Sant"'Antonio Abate',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,9536,,
A,Annuale,063074,'Sant"'Antonio Abate',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,9499,e,Dato stimato
A,Annuale,063074,'Sant"'Antonio Abate',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,19084,,
A,Annuale,063074,'Sant"'Antonio Abate',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,18963,,
A,Annuale,063074,'Sant"'Antonio Abate',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,18911,e,Dato stimato
A,Annuale,063076,Saviano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,7775,,
A,Annuale,063076,Saviano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,7805,,
A,Annuale,063076,Saviano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,7816,e,Dato stimato
A,Annuale,063076,Saviano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,8092,,
A,Annuale,063076,Saviano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,8124,,
A,Annuale,063076,Saviano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,8088,e,Dato stimato
A,Annuale,063076,Saviano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,15867,,
A,Annuale,063076,Saviano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,15929,,
A,Annuale,063076,Saviano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,15904,e,Dato stimato
A,Annuale,063077,Scisciano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,3048,,
A,Annuale,063077,Scisciano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,3069,,
A,Annuale,063077,Scisciano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,3134,e,Dato stimato
A,Annuale,063077,Scisciano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,3148,,
A,Annuale,063077,Scisciano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,3152,,
A,Annuale,063077,Scisciano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,3189,e,Dato stimato
A,Annuale,063077,Scisciano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,6196,,
A,Annuale,063077,Scisciano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,6221,,
A,Annuale,063077,Scisciano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,6323,e,Dato stimato
A,Annuale,063078,Serrara Fontana,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1522,,
A,Annuale,063078,Serrara Fontana,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1516,,
A,Annuale,063078,Serrara Fontana,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1504,e,Dato stimato
A,Annuale,063078,Serrara Fontana,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1556,,
A,Annuale,063078,Serrara Fontana,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1561,,
A,Annuale,063078,Serrara Fontana,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1553,e,Dato stimato
A,Annuale,063078,Serrara Fontana,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,3078,,
A,Annuale,063078,Serrara Fontana,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,3077,,
A,Annuale,063078,Serrara Fontana,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,3057,e,Dato stimato
A,Annuale,063079,Somma Vesuviana,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,16479,,
A,Annuale,063079,Somma Vesuviana,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,16387,,
A,Annuale,063079,Somma Vesuviana,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,16289,e,Dato stimato
A,Annuale,063079,Somma Vesuviana,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,17242,,
A,Annuale,063079,Somma Vesuviana,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,17170,,
A,Annuale,063079,Somma Vesuviana,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,17052,e,Dato stimato
A,Annuale,063079,Somma Vesuviana,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,33721,,
A,Annuale,063079,Somma Vesuviana,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,33557,,
A,Annuale,063079,Somma Vesuviana,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,33341,e,Dato stimato
A,Annuale,063080,Sorrento,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,7403,,
A,Annuale,063080,Sorrento,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,7342,,
A,Annuale,063080,Sorrento,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,7273,e,Dato stimato
A,Annuale,063080,Sorrento,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,8054,,
A,Annuale,063080,Sorrento,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,7960,,
A,Annuale,063080,Sorrento,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,7890,e,Dato stimato
A,Annuale,063080,Sorrento,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,15457,,
A,Annuale,063080,Sorrento,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,15302,,
A,Annuale,063080,Sorrento,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,15163,e,Dato stimato
A,Annuale,063081,Striano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,4481,,
A,Annuale,063081,Striano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,4544,,
A,Annuale,063081,Striano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,4590,e,Dato stimato
A,Annuale,063081,Striano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,4403,,
A,Annuale,063081,Striano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,4484,,
A,Annuale,063081,Striano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,4524,e,Dato stimato
A,Annuale,063081,Striano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,8884,,
A,Annuale,063081,Striano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,9028,,
A,Annuale,063081,Striano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,9114,e,Dato stimato
A,Annuale,063082,Terzigno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,8733,,
A,Annuale,063082,Terzigno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,8713,,
A,Annuale,063082,Terzigno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,8661,e,Dato stimato
A,Annuale,063082,Terzigno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,8585,,
A,Annuale,063082,Terzigno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,8585,,
A,Annuale,063082,Terzigno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,8528,e,Dato stimato
A,Annuale,063082,Terzigno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,17318,,
A,Annuale,063082,Terzigno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,17298,,
A,Annuale,063082,Terzigno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,17189,e,Dato stimato
A,Annuale,063083,Torre Annunziata,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,19377,,
A,Annuale,063083,Torre Annunziata,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,19228,,
A,Annuale,063083,Torre Annunziata,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,19038,e,Dato stimato
A,Annuale,063083,Torre Annunziata,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,20941,,
A,Annuale,063083,Torre Annunziata,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,20808,,
A,Annuale,063083,Torre Annunziata,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,20629,e,Dato stimato
A,Annuale,063083,Torre Annunziata,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,40318,,
A,Annuale,063083,Torre Annunziata,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,40036,,
A,Annuale,063083,Torre Annunziata,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,39667,e,Dato stimato
A,Annuale,063084,Torre del Greco,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,38994,,
A,Annuale,063084,Torre del Greco,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,38669,,
A,Annuale,063084,Torre del Greco,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,38292,e,Dato stimato
A,Annuale,063084,Torre del Greco,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,41718,,
A,Annuale,063084,Torre del Greco,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,41400,,
A,Annuale,063084,Torre del Greco,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,41002,e,Dato stimato
A,Annuale,063084,Torre del Greco,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,80712,,
A,Annuale,063084,Torre del Greco,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,80069,,
A,Annuale,063084,Torre del Greco,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,79294,e,Dato stimato
A,Annuale,063091,Trecase,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,4184,,
A,Annuale,063091,Trecase,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,4162,,
A,Annuale,063091,Trecase,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,4201,e,Dato stimato
A,Annuale,063091,Trecase,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,4370,,
A,Annuale,063091,Trecase,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,4339,,
A,Annuale,063091,Trecase,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,4366,e,Dato stimato
A,Annuale,063091,Trecase,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,8554,,
A,Annuale,063091,Trecase,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,8501,,
A,Annuale,063091,Trecase,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,8567,e,Dato stimato
A,Annuale,063085,Tufino,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1678,,
A,Annuale,063085,Tufino,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1671,,
A,Annuale,063085,Tufino,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1681,e,Dato stimato
A,Annuale,063085,Tufino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1712,,
A,Annuale,063085,Tufino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1696,,
A,Annuale,063085,Tufino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1688,e,Dato stimato
A,Annuale,063085,Tufino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,3390,,
A,Annuale,063085,Tufino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,3367,,
A,Annuale,063085,Tufino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,3369,e,Dato stimato
A,Annuale,063086,Vico Equense,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,9926,,
A,Annuale,063086,Vico Equense,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,9916,,
A,Annuale,063086,Vico Equense,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,9875,e,Dato stimato
A,Annuale,063086,Vico Equense,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,10391,,
A,Annuale,063086,Vico Equense,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,10347,,
A,Annuale,063086,Vico Equense,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,10301,e,Dato stimato
A,Annuale,063086,Vico Equense,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,20317,,
A,Annuale,063086,Vico Equense,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,20263,,
A,Annuale,063086,Vico Equense,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,20176,e,Dato stimato
A,Annuale,063087,Villaricca,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,15271,,
A,Annuale,063087,Villaricca,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,15287,,
A,Annuale,063087,Villaricca,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,15230,e,Dato stimato
A,Annuale,063087,Villaricca,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,16182,,
A,Annuale,063087,Villaricca,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,16195,,
A,Annuale,063087,Villaricca,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,16125,e,Dato stimato
A,Annuale,063087,Villaricca,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,31453,,
A,Annuale,063087,Villaricca,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,31482,,
A,Annuale,063087,Villaricca,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,31355,e,Dato stimato
A,Annuale,063088,Visciano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,2049,,
A,Annuale,063088,Visciano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,2024,,
A,Annuale,063088,Visciano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,2019,e,Dato stimato
A,Annuale,063088,Visciano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,2112,,
A,Annuale,063088,Visciano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,2116,,
A,Annuale,063088,Visciano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,2116,e,Dato stimato
A,Annuale,063088,Visciano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,4161,,
A,Annuale,063088,Visciano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,4140,,
A,Annuale,063088,Visciano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,4135,e,Dato stimato
A,Annuale,063089,Volla,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,12610,,
